body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos_00,joint_pos_01,joint_pos_02,joint_pos_03,joint_pos_04,joint_pos_05,joint_pos_06,joint_pos_07,joint_pos_08,joint_pos_09,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_pos_16,joint_pos_17,joint_pos_18,joint_pos_19,joint_pos_20,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20
-0.000757,-0.002507,0.695075,0.641187,0.000552,0.019051,-0.767148,0.066289,-0.381443,0.214544,0.009208,0.500780,-0.293835,-0.125801,0.246537,0.087614,-0.146051,0.468795,-0.409726,-0.089018,0.053467,1.738083,0.149793,-0.575944,-0.014729,-1.537107,-0.416467,-0.639514,0.001710,-0.005220,-0.008790,-0.008430,0.027272,-0.018270,-0.004620,0.000585,-0.019620,-0.022860,0.036705,-0.034755,0.005910,-0.000195,-0.002384,-0.002910,-0.011414,0.005190,-0.009674,-0.024059,0.001997
-0.000795,-0.002663,0.695058,0.641414,0.000638,0.018946,-0.766961,0.066357,-0.381581,0.214338,0.008993,0.501241,-0.294151,-0.125875,0.246561,0.087221,-0.146586,0.469496,-0.410420,-0.088911,0.053370,1.738073,0.149822,-0.576139,-0.014787,-1.537170,-0.417109,-0.639552,0.003120,-0.006516,-0.010085,-0.010445,0.022365,-0.015385,-0.003720,0.000825,-0.019265,-0.026560,0.034040,-0.034280,0.005230,-0.007250,-0.000259,0.003010,-0.008839,-0.003360,-0.002432,-0.032695,-0.002234
-0.000834,-0.002825,0.695044,0.641677,0.000775,0.018887,-0.766742,0.066414,-0.381704,0.214141,0.008790,0.501675,-0.294450,-0.125950,0.246570,0.086843,-0.147113,0.470157,-0.411097,-0.088809,0.053177,1.738073,0.149913,-0.576298,-0.014863,-1.537204,-0.417775,-0.639603,0.002220,-0.005360,-0.009470,-0.009470,0.020249,-0.014110,-0.003810,-0.000300,-0.018110,-0.025960,0.030950,-0.032990,0.004900,-0.014510,0.000492,0.007720,-0.006111,-0.004710,-0.000274,-0.034480,-0.003181
-0.000875,-0.003000,0.695037,0.641677,0.000775,0.018887,-0.766742,0.066446,-0.381795,0.213959,0.008614,0.502051,-0.294716,-0.126027,0.246549,0.086497,-0.147625,0.470734,-0.411740,-0.088715,0.052790,1.738092,0.150131,-0.576383,-0.014976,-1.537181,-0.418488,-0.639680,-0.000950,-0.002610,-0.008160,-0.007350,0.016980,-0.012800,-0.004220,-0.002070,-0.015960,-0.023240,0.026060,-0.030550,0.004570,-0.019570,0.002778,0.008380,-0.000951,-0.002750,0.002262,-0.033160,-0.002980
-0.000916,-0.003188,0.695035,0.641921,0.000931,0.018866,-0.766538,0.066376,-0.381808,0.213814,0.008496,0.502354,-0.294962,-0.126119,0.246487,0.086205,-0.148043,0.471199,-0.412319,-0.088626,0.052394,1.738184,0.150249,-0.576336,-0.014973,-1.537114,-0.419101,-0.639723,-0.004805,0.000360,-0.006810,-0.005145,0.014190,-0.012109,-0.004745,-0.003600,-0.013890,-0.019760,0.021815,-0.028180,0.004405,-0.019900,0.005466,0.004660,0.004061,0.001540,0.003898,-0.029395,-0.001734
-0.000957,-0.003383,0.695036,0.642183,0.001109,0.018893,-0.766318,0.066254,-0.381781,0.213687,0.008408,0.502619,-0.295200,-0.126217,0.246405,0.085941,-0.148415,0.471607,-0.412867,-0.088539,0.051994,1.738311,0.150317,-0.576221,-0.014914,-1.537025,-0.419664,-0.639749,-0.008490,0.007800,-0.007335,-0.005220,0.007845,-0.010065,-0.005265,-0.006090,-0.013320,-0.019050,0.016860,-0.025035,0.004695,-0.017040,0.008583,-0.004005,0.013004,0.010665,0.005999,-0.020941,0.003225
-0.001004,-0.003583,0.695050,0.642183,0.001109,0.018893,-0.766318,0.066036,-0.381496,0.213521,0.008287,0.502668,-0.295365,-0.126329,0.246244,0.085672,-0.148805,0.471873,-0.413321,-0.088438,0.051713,1.738527,0.150088,-0.575815,-0.014547,-1.536874,-0.419939,-0.639594,-0.010605,0.014856,-0.008580,-0.005345,0.000790,-0.007790,-0.005475,-0.008220,-0.013460,-0.019935,0.012580,-0.022275,0.005345,-0.014010,0.011277,-0.012675,0.021695,0.019725,0.007832,-0.012560,0.009459
-0.001050,-0.003784,0.695064,0.642555,0.001348,0.018922,-0.766005,0.065830,-0.381187,0.213344,0.008194,0.502651,-0.295512,-0.126436,0.246076,0.085403,-0.149212,0.472110,-0.413758,-0.088325,0.051434,1.738762,0.149810,-0.575353,-0.014125,-1.536712,-0.420166,-0.639371,-0.009750,0.016670,-0.009390,-0.003290,-0.004129,-0.006410,-0.005070,-0.008670,-0.013520,-0.021240,0.010359,-0.021060,0.006260,-0.013830,0.012720,-0.016410,0.025941,0.023820,0.008661,-0.009020,0.014530
-0.001097,-0.003986,0.695077,0.642754,0.001477,0.018947,-0.765837,0.065646,-0.380829,0.213145,0.008156,0.502502,-0.295621,-0.126532,0.245897,0.085131,-0.149655,0.472288,-0.414163,-0.088188,0.051159,1.739036,0.149432,-0.574778,-0.013594,-1.536527,-0.420300,-0.639012,-0.008210,0.017400,-0.009700,-0.000310,-0.008759,-0.005250,-0.004230,-0.009250,-0.013500,-0.023910,0.008570,-0.019779,0.008220,-0.015460,0.013262,-0.019280,0.029780,0.026380,0.009942,-0.007400,0.020541
-0.001133,-0.004185,0.695085,0.642963,0.001596,0.018981,-0.765661,0.065501,-0.380491,0.212956,0.008182,0.502300,-0.295722,-0.126605,0.245706,0.084863,-0.150169,0.472453,-0.414549,-0.087996,0.050815,1.739293,0.149039,-0.574162,-0.013070,-1.536314,-0.420462,-0.638549,-0.006755,0.016680,-0.009355,0.002105,-0.010785,-0.004890,-0.003375,-0.009670,-0.013410,-0.026610,0.008105,-0.019075,0.010245,-0.018085,0.012630,-0.019850,0.031294,0.026125,0.011036,-0.008510,0.024486
-0.001164,-0.004382,0.695092,0.643176,0.001709,0.019019,-0.765480,0.065376,-0.380162,0.212771,0.008240,0.502071,-0.295817,-0.126667,0.245510,0.084595,-0.150719,0.472612,-0.414926,-0.087778,0.050436,1.739541,0.148638,-0.573526,-0.012549,-1.536086,-0.420640,-0.638033,-0.005220,0.017549,-0.009195,-0.000360,-0.011325,-0.005325,-0.002640,-0.011475,-0.013995,-0.030825,0.009090,-0.019245,0.012045,-0.022380,0.009012,-0.017835,0.027660,0.024510,0.013456,-0.011325,0.026444
-0.001178,-0.004567,0.695092,0.643176,0.001709,0.019019,-0.765480,0.065293,-0.379789,0.212588,0.008167,0.501847,-0.295935,-0.126711,0.245247,0.084303,-0.151402,0.472817,-0.415319,-0.087515,0.049920,1.739653,0.148325,-0.573056,-0.012089,-1.535776,-0.420915,-0.637491,-0.003830,0.018700,-0.009335,-0.004445,-0.010510,-0.006141,-0.002020,-0.013665,-0.015050,-0.035395,0.010935,-0.020196,0.012835,-0.027595,0.003690,-0.013940,0.020926,0.021755,0.016794,-0.015275,0.026490
-0.001190,-0.004749,0.695090,0.643556,0.001841,0.019066,-0.765160,0.065223,-0.379414,0.212398,0.008062,0.501651,-0.296063,-0.126748,0.244963,0.083993,-0.152135,0.473049,-0.415734,-0.087265,0.049332,1.739689,0.148080,-0.572689,-0.011679,-1.535414,-0.421251,-0.636973,-0.002810,0.018820,-0.009890,-0.006890,-0.008471,-0.006921,-0.001510,-0.015241,-0.016370,-0.039160,0.013050,-0.021830,0.011830,-0.032980,-0.002068,-0.008870,0.013141,0.018080,0.020650,-0.019789,0.024690
-0.001198,-0.004923,0.695083,0.643556,0.001841,0.019066,-0.765160,0.065180,-0.379036,0.212192,0.007892,0.501508,-0.296211,-0.126771,0.244638,0.083648,-0.152968,0.473339,-0.416192,-0.087041,0.048601,1.739570,0.147971,-0.572530,-0.011366,-1.534950,-0.421707,-0.636504,-0.001990,0.018850,-0.011360,-0.010230,-0.005729,-0.008570,-0.000720,-0.017020,-0.018460,-0.042690,0.015831,-0.024129,0.010690,-0.037940,-0.009811,-0.005020,0.003530,0.014720,0.025919,-0.024420,0.021130
-0.001197,-0.005089,0.695073,0.643968,0.001930,0.019066,-0.764813,0.065143,-0.378660,0.211943,0.007653,0.501421,-0.296405,-0.126777,0.244283,0.083255,-0.153842,0.473683,-0.416699,-0.086837,0.047815,1.739296,0.147880,-0.572548,-0.011090,-1.534377,-0.422228,-0.636128,-0.001780,0.018775,-0.013010,-0.012795,-0.003660,-0.010265,-0.000045,-0.018115,-0.020275,-0.044220,0.017885,-0.025946,0.009985,-0.039995,-0.015658,-0.004315,-0.003101,0.013355,0.029969,-0.026850,0.017591
